seed,condition,regret,birth_accuracy,final_accuracy,adaptation_lag,early_10,regret_10,early_25,regret_25,early_50,regret_50,git_dirty
11,fixed,111.40277769338961,0.23263889090675446,0.7188888893410977,,0.728298610509632,10.868055579614722,0.7287152769095782,27.12847230904218,0.7259201385740501,54.81597228518998,0.0
11,individual,121.37499954008187,0.25416666727202636,0.6998263901487614,,0.7051215270702313,11.795138917190748,0.6949652780209564,30.503472197904355,0.6951562508876021,60.968749822479566,0.0
11,random,109.04861113030671,0.23263889090675446,0.7277430556973236,,0.7272569436851578,10.909722252593687,0.729999999034529,27.000000096547108,0.7289930550886008,54.201388982279845,0.0
11,scrambled,105.0104168872349,0.23263889090675446,0.7415277775868566,,0.7250868053266054,10.996527786935783,0.7295486104260717,27.045138957392837,0.7340624993356566,53.187500132868685,0.0
11,shuffled,90.19791755902891,0.23263889090675446,0.7921874971077261,,0.7245659722118742,11.017361111525032,0.739479165777771,26.0520834222229,0.759392359385836,48.12152812283279,0.0
12,ablated,120.88541622351234,0.2524305555400335,0.6982291679596528,,0.6940972223528661,12.236111105885357,0.6922916673434277,30.770833265657227,0.6953645843132916,60.92708313734167,0.0
12,best_fixed,87.74305654042918,0.28923611275644767,0.797083330182876,,0.7328993043370752,10.684027826516992,0.7476041649080192,25.23958350919808,0.7646180536753188,47.076389264936246,0.0
12,evolved,91.7951396224089,0.28923611275644767,0.7856597199622128,,0.7317708320010247,10.729166719959014,0.7442708318044121,25.572916819558788,0.7569965262366976,48.60069475266047,0.0
12,fixed,110.78819436823122,0.28923611275644767,0.717083333999229,,0.7269097215095017,10.92361113961993,0.7286458326193194,27.135416738068063,0.7271527774916549,54.56944450166904,0.0
12,individual,120.88541622351234,0.2524305555400335,0.6982291679596528,,0.6940972223528661,12.236111105885357,0.6922916673434277,30.770833265657227,0.6953645843132916,60.92708313734167,0.0
12,random,106.48611115472805,0.28923611275644767,0.7330902780871837,,0.7283854158465854,10.864583366136584,0.7322916658310634,26.770833416893666,0.733177082927432,53.36458341451362,0.0
12,scrambled,105.4201390576135,0.28923611275644767,0.7345833332096743,,0.7296006932479536,10.815972270081854,0.7343402769287221,26.565972307127797,0.735868054954335,52.82638900913298,0.0
12,shuffled,88.1388898123987,0.28923611275644767,0.793020830443129,,0.7297743044198595,10.809027823205623,0.7440624986102597,25.593750138974023,0.7650347204891861,46.99305590216277,0.0
13,ablated,121.82291617901582,0.19618055571077597,0.6980902793403301,,0.6905381944509119,12.378472221963522,0.6888541674267293,31.114583257327062,0.6903993065391357,61.92013869217286,0.0
13,best_fixed,88.10763987427991,0.21562500261805123,0.79861110778422,,0.727777777336693,10.888888906532278,0.7425694430764351,25.743055692356492,0.7630729148035041,47.38541703929918,0.0
13,evolved,87.35416775077789,0.21562500261805123,0.7973958298926138,,0.7251736108317144,10.993055566731426,0.741493053925741,25.850694607425893,0.7657118032647607,46.85763934704786,0.0
13,fixed,111.5624999596427,0.21562500261805123,0.7155555561262493,,0.7206597218949659,11.173611124201367,0.726944443769753,27.305555623024702,0.7239236108053269,55.215277838934625,0.0
13,individual,121.82291617901582,0.19618055571077597,0.6980902793403301,,0.6905381944509119,12.378472221963522,0.6888541674267293,31.114583257327062,0.6903993065391357,61.92013869217286,0.0
13,random,109.36805562711217,0.21562500261805123,0.7256944444159874,,0.7207465276717104,11.17013889313158,0.7276736104653941,27.232638953460587,0.7268055550961031,54.638888980779384,0.0
13,scrambled,99.2048616347731,0.21562500261805123,0.759131943105927,,0.7230034714965667,11.079861140137332,0.7352777765753369,26.472222342466313,0.7454513874111904,50.90972251776192,0.0
13,shuffled,90.18750094187756,0.21562500261805123,0.7804861085722223,,0.7203993048751727,11.184027804993093,0.7391319431623237,26.08680568376763,0.7644618034323988,47.107639313520245,0.0
14,ablated,120.56249955850136,0.2690972227137536,0.6987152795514299,,0.7026909719893916,11.892361120424336,0.6947222226558046,30.527777734419537,0.6973437506938354,60.531249861232936,0.0
14,best_fixed,87.618056453454,0.2666666676911215,0.7983333305093563,,0.730208332844389,10.79166668622444,0.7440972213917929,25.590277860820706,0.7655034704366699,46.89930591266602,0.0
14,evolved,88.06250095548522,0.2666666676911215,0.7954166637164437,,0.7232638885034248,11.069444459863007,0.739062498885,26.093750111500007,0.7647222201676211,47.05555596647577,0.0
14,fixed,111.00347207186536,0.2666666676911215,0.71774305667366,,0.7256076384607392,10.975694461570432,0.7274305551338734,27.25694448661266,0.7274479164289207,54.51041671421586,0.0
14,individual,120.56249955850136,0.2690972227137536,0.6987152795514299,,0.7026909719893916,11.892361120424336,0.6947222226558046,30.527777734419537,0.6973437506938354,60.531249861232936,0.0
14,random,110.89583322043634,0.2666666676911215,0.7191319454461336,,0.7251736105665461,10.993055577338156,0.7264236105192039,27.35763894807961,0.7264930553113421,54.701388937731586,0.0
14,scrambled,102.29513916678519,0.2666666676911215,0.7502430549926228,,0.7254340272112232,10.98263891155107,0.7320486104581505,26.79513895418495,0.7400347214373242,51.99305571253515,0.0
14,shuffled,87.40277875758086,0.2666666676911215,0.797326385949014,,0.7246527775358926,11.013888898564296,0.7408333322783518,25.916666772164817,0.7666145811633517,46.677083767329655,0.0
15,ablated,120.40624960584358,0.29027777700684965,0.7008680569577135,,0.7065104161738418,11.739583353046328,0.6927777784203903,30.722222157960964,0.6970138898028785,60.597222039424295,0.0
15,best_fixed,87.54861203643183,0.2781250028250118,0.7992013857027308,,0.7380208333035827,10.47916666785669,0.7464236099247096,25.357639007529038,0.7653298595169973,46.93402809660054,0.0
15,evolved,89.74305639560852,0.2781250028250118,0.7924999970632295,,0.7353298606790809,10.586805572836763,0.7421874990816124,25.781250091838753,0.7608854153090053,47.82291693819894,0.0
15,fixed,110.38194437951057,0.2781250028250118,0.7190277783277755,,0.7314236107825612,10.743055568697551,0.7293055552471843,27.06944447528157,0.7286111111105937,54.277777777881255,0.0
15,individual,120.40624960584358,0.29027777700684965,0.7008680569577135,,0.7065104161738418,11.739583353046328,0.6927777784203903,30.722222157960964,0.6970138898028785,60.597222039424295,0.0
15,random,107.29861112906494,0.2781250028250118,0.7308333336039343,,0.7333333329879679,10.666666680481285,0.7319097217482825,26.80902782517175,0.73322916647885,53.35416670423001,0.0
15,scrambled,112.9236109686705,0.2781250028250118,0.7164930561583283,,0.7171006944651405,11.31597222139438,0.7163888890503182,28.361111094968187,0.7179166669194172,56.416666616116544,0.0
15,shuffled,88.58680644331292,0.2781250028250118,0.7943402749279307,,0.7348090273767917,10.607638904928333,0.7431944434298203,25.680555657017976,0.7637673594756051,47.24652810487896,0.0
16,ablated,120.61458287683006,0.2881944443927043,0.7005208345725098,,0.7065972221575471,11.736111113698119,0.6906944452655606,30.93055547344395,0.6967361121270288,60.65277757459424,0.0
16,best_fixed,87.46875091197177,0.28437500196095145,0.800624997411958,,0.7390625003156148,10.437499987375405,0.7427430547541007,25.725694524589926,0.7648958314016151,47.02083371967698,0.0
16,evolved,86.0868065431714,0.28437500196095145,0.8018749971822319,,0.7364583331832869,10.541666672668523,0.7415277768314505,25.847222316854943,0.7690104147121828,46.197917057563444,0.0
16,fixed,111.0069444299572,0.28437500196095145,0.7188194447714422,,0.734374999450261,10.62500002198956,0.7256249996393712,27.43750003606288,0.7274131942630953,54.51736114738095,0.0
16,individual,120.61458287683006,0.2881944443927043,0.7005208345725098,,0.7065972221575471,11.736111113698119,0.6906944452655606,30.93055547344395,0.6967361121270288,60.65277757459424,0.0
16,random,110.86805546087109,0.28437500196095145,0.7209027782082558,,0.733680555325312,10.652777786987523,0.7245138887264249,27.548611127357518,0.7263541666842583,54.729166663148334,0.0
16,scrambled,100.57291697477922,0.28437500196095145,0.7572569433754931,,0.733680555202429,10.652777791902837,0.7291666665476644,27.083333345233566,0.7415972216106538,51.68055567786925,0.0
16,shuffled,88.92708422719605,0.28437500196095145,0.7940277751431697,,0.7349826389626186,10.600694441495257,0.7369791659681747,26.302083403182525,0.7618229149219891,47.635417015602194,0.0
